businessId,businessName,food,good,place,like,great,go,back,really,us,little,nice,also,always,well,lunch,best,try,love,delicious,eat,friendly,made,come,fresh,way,rice,make,bit,staff,ever,definitely,tasty,sure,since,thing,amazing,favorite,special,tried,taste,find,flavor,price,excellent,places,prices,everything,every,lot,new,looking,top,friend,recommend,awesome,quality,large,quite,husband,found,perfect,enjoy,ill,super,coming,disappointed,wonderful,clean,close,fantastic,high,fan,end,yummy,week,quick,real,reason,portion,soon,flavorful,st,regular,often,choice,ice,reasonable,size,offer,valley,w,highly,az,mall,add,ra,usual,generous,thin,de,c,com,businessRating
UCjtaUCtJPbTUouHtQURvQ,Chipotle Mexican Grill,45,15,23,19,19,47,3,9,73,11,4,6,19,2,14,8,7,13,6,59,5,4,8,16,28,19,11,7,2,33,1,0,4,4,23,0,6,3,1,3,4,9,7,0,3,2,4,13,7,3,0,6,6,2,4,7,0,2,1,1,1,3,22,1,2,1,0,2,2,0,2,2,11,2,2,8,10,3,3,0,2,169,1,2,0,37,1,1,2,0,327,0,6,3,5,38,3,0,31,58,571,22,High
45Vj6a0LX4B2a7loTJyb4g,Mosaic Restaurant,13,1,6,5,4,10,2,4,22,2,0,2,2,6,0,3,2,2,3,10,0,1,1,1,5,2,0,0,3,6,1,0,0,0,3,3,0,3,0,0,2,1,2,2,2,0,0,1,0,3,1,3,0,5,0,2,0,0,3,1,2,1,3,0,0,3,3,0,1,0,1,3,7,0,0,0,4,0,0,0,0,59,0,1,1,8,0,0,1,0,138,1,4,2,1,30,1,0,6,36,170,11,High
Wmo-jIcyeuPA0wJaA_r7KQ,Jersey Mike's,1,1,0,1,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,2,0,0,0,0,14,0,1,0,0,2,0,0,0,2,14,0,High
14K90G-hbfk795NY7cKxMA,Blue 32 Sports Grill,98,99,59,39,72,173,27,37,147,12,33,21,19,22,5,20,22,20,13,109,25,13,19,6,33,18,9,13,21,57,9,3,8,7,63,8,12,14,10,10,5,12,14,7,2,7,12,31,26,3,4,10,43,11,6,6,5,6,3,4,10,12,72,3,14,1,5,14,9,4,10,7,83,2,7,5,43,3,2,1,2,318,6,8,10,129,0,3,8,4,979,4,9,5,3,112,7,1,73,183,1146,63,High
ptHERlqZTrluKh1DJUTz1w,Stan's Metro Deli,18,14,17,14,7,33,10,6,51,4,5,3,1,3,10,2,3,4,3,17,5,3,5,5,6,3,3,7,7,14,2,1,3,5,15,0,2,1,2,3,0,3,3,0,2,2,3,7,2,5,2,5,7,2,0,1,2,2,0,1,3,2,28,1,1,0,1,0,0,2,0,2,12,0,4,5,6,2,1,0,1,139,2,0,2,24,0,1,2,0,381,0,2,0,2,38,1,0,16,72,338,15,High
YtLmp1WRJJWl8CcZMJYZqQ,La Hacienda,7,2,4,2,3,12,0,1,10,0,1,0,3,1,1,5,6,6,2,4,0,0,1,0,6,2,2,0,0,4,0,0,3,0,1,2,0,0,0,1,1,2,1,0,2,0,0,1,0,2,0,3,3,0,0,0,0,2,0,1,2,4,6,0,0,0,3,0,0,1,1,1,13,0,2,0,1,0,0,1,1,43,0,0,1,7,0,0,0,0,104,0,3,0,0,14,1,0,3,26,119,7,High
sigCoDzoR85TlTnJxb7tqA,5395 West Soul Food Place,10,10,5,1,3,21,4,6,19,6,2,1,0,2,0,0,2,1,1,6,0,2,1,1,4,2,1,3,0,6,1,1,2,0,3,2,0,2,2,1,1,1,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,0,3,0,2,1,0,2,0,0,0,1,0,2,3,2,0,0,6,0,0,0,0,33,0,0,0,6,0,0,0,0,89,0,2,3,0,18,2,0,4,22,118,4,High
BcRb2bBN9pGdV8Ef5-dKUA,The Habit Burger Grill,51,65,53,43,30,125,25,20,139,16,22,18,11,18,10,9,17,17,12,79,17,7,8,18,30,18,10,48,13,23,15,11,11,12,36,2,3,5,4,12,5,8,18,3,8,7,2,9,11,8,6,14,24,1,4,7,2,1,4,6,13,5,57,4,4,3,0,23,4,0,6,7,34,3,6,7,26,8,0,2,1,275,11,0,8,93,4,4,5,4,788,1,9,8,9,93,2,0,52,184,952,28,High
Yi7YURdTAIb-evY9WbYLog,Domino's Pizza,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,15,0,0,0,0,2,0,0,2,5,13,2,High
OswHQvQBpL6hHrSoqruEEQ,Long John Silver's Seafood Shoppes,6,1,3,0,1,1,2,0,6,2,0,0,1,0,1,0,0,0,1,1,2,1,0,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,27,0,0,0,1,3,2,0,1,6,24,0,High
AbS4rMXc19XJJcXVZDhy7w,Gingerroot,27,26,25,15,7,53,4,16,64,8,11,4,2,9,8,2,14,3,5,35,5,10,8,8,11,25,5,5,2,19,4,5,3,4,15,1,1,2,4,8,3,7,7,2,2,3,2,5,6,9,2,5,12,0,0,3,4,1,0,4,4,4,15,2,4,2,0,2,4,1,1,5,20,3,0,3,18,0,5,1,1,136,1,0,2,58,0,0,4,1,449,0,2,4,4,45,3,1,20,84,513,19,High
VZYMInkjRJVHwXVFqeoMWg,Jack-In-the-Box,7,2,4,0,1,4,0,0,5,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,14,0,0,0,3,0,0,2,0,39,0,1,0,0,5,0,0,3,10,43,0,High
24V8QQWO6VaVggHdxjQQ_A,Arcadia Farms Cafe,193,167,236,135,137,476,120,78,655,83,56,65,23,49,165,34,65,103,75,293,20,33,51,87,84,31,42,66,12,180,32,29,32,31,154,31,36,38,18,46,23,31,31,12,19,9,43,81,26,27,24,35,114,36,16,8,13,22,17,19,60,45,178,19,17,19,32,2,11,22,22,39,205,15,27,10,91,6,13,16,8,1187,3,5,24,304,0,12,26,5,3674,10,47,31,24,455,10,3,200,789,4479,189,High
tkEqWNNhKHXEHJbUJ6HZfg,Flora House Cafe,0,10,15,2,3,18,4,1,20,2,5,1,1,2,0,1,5,3,4,9,9,1,2,2,1,4,1,0,3,6,2,0,0,1,3,0,0,0,3,0,0,3,4,0,1,3,1,1,1,0,1,2,9,1,2,0,0,0,0,1,2,0,5,2,0,0,0,4,0,0,0,1,15,0,1,1,1,2,0,0,0,29,0,0,0,13,1,0,0,0,108,0,1,0,0,20,0,0,3,17,134,3,High
yVQiGdxmnrkJDyQXv2maNA,Pho Thanh,248,190,258,151,148,428,84,56,508,65,27,59,43,48,38,82,80,63,68,371,26,21,63,66,106,167,35,40,26,172,50,25,29,36,120,29,33,20,35,52,19,53,99,12,32,42,22,77,48,34,19,32,63,23,28,24,22,16,12,16,42,25,182,30,22,18,5,34,33,10,21,38,142,7,34,23,68,17,32,8,14,1117,11,13,13,414,8,16,7,23,2859,7,57,29,47,388,24,11,177,632,3543,200,High
M2JvjVYkIJMIuvTiO8La9g,Harvest Buffet,17,11,6,2,4,19,3,4,22,1,1,4,2,4,5,6,6,4,0,13,1,0,2,1,6,2,2,1,2,6,0,1,1,1,5,0,1,1,0,1,1,0,2,1,0,1,1,2,4,4,1,0,2,1,0,0,1,0,0,1,0,2,9,1,0,1,0,0,2,1,2,1,3,0,1,1,4,0,0,0,0,55,0,2,1,9,0,1,2,1,126,0,0,0,0,19,0,0,7,17,140,7,High
KIbFaBrZDX7rrYJInkv5Kg,Del Taco,7,3,9,8,3,13,1,2,22,2,2,2,1,3,1,5,2,4,1,9,0,5,2,0,8,0,4,0,1,14,2,1,2,0,15,0,1,0,1,0,1,1,0,0,0,0,1,4,0,0,0,1,4,1,0,0,0,0,0,1,0,2,9,2,0,0,0,1,3,0,1,1,8,1,2,2,4,1,1,0,0,50,1,0,0,4,0,1,0,0,100,0,1,0,2,17,0,0,17,33,188,4,High
LzpR_jE6VIutJ08s2cdRrw,Coup Des Tartes,212,197,206,147,131,403,87,90,696,76,77,70,33,77,19,42,61,113,73,272,19,33,37,34,100,74,57,64,33,165,28,23,43,33,128,54,29,63,18,46,18,54,71,33,17,15,34,74,19,20,15,41,70,31,12,13,10,17,42,15,91,46,157,15,12,20,34,6,25,13,40,36,195,15,47,11,109,25,16,8,17,1193,11,9,11,298,9,7,17,3,3925,12,74,64,18,469,9,2,193,896,4077,158,High
8T8B_xK10FuO6MBOFcVQ3w,Culver's,58,59,54,42,27,121,16,21,178,9,13,22,13,15,16,7,17,18,10,61,16,11,9,12,27,13,9,12,6,53,7,9,6,8,30,2,4,4,6,9,6,14,13,5,10,5,6,20,6,9,1,17,20,5,5,5,3,5,4,6,5,9,34,4,2,3,1,15,10,1,10,5,41,6,10,9,27,4,1,2,0,292,3,6,6,64,2,3,9,5,708,1,11,8,8,89,7,1,43,155,1059,34,High
CE07HmXNpRvHF3ZnUlm2dg,Grace Garden,1,3,3,0,1,4,0,2,5,0,2,2,0,0,1,4,2,0,1,1,2,0,0,1,0,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,1,0,1,12,0,0,0,5,0,0,0,0,21,0,1,0,0,3,0,0,0,8,27,1,High
fDZzCjlxaA4OOmnFO-i0vw,The Oink Cafe,143,150,137,89,62,307,71,82,416,43,45,50,21,22,28,27,77,51,16,159,29,23,34,18,60,19,34,27,28,119,39,16,22,16,88,12,11,30,14,25,11,25,19,15,15,8,14,41,20,33,16,30,60,11,14,14,12,8,20,3,21,24,123,9,6,8,10,10,9,4,15,8,109,8,28,11,96,17,5,4,4,855,6,3,13,217,7,7,7,10,2484,5,25,13,11,270,12,3,133,470,2655,109,High
crSme9ZoLQNMtRGxv0htTw,Majerle's,46,49,30,14,31,84,14,8,50,3,23,4,6,5,9,5,6,6,1,45,7,1,4,2,7,8,10,5,5,11,4,1,7,4,12,3,3,6,1,6,1,1,8,3,1,4,1,4,6,1,2,10,13,3,6,2,1,5,2,3,1,5,29,4,3,2,1,5,0,0,3,2,27,4,6,5,9,5,1,2,0,104,3,1,4,64,3,1,3,4,457,2,3,1,0,29,1,0,16,76,449,20,High
V8kqWlhtJg3Uhio-KSeq0A,Sai Wan Bistro,14,10,8,5,5,30,3,1,17,1,4,2,2,6,5,1,5,4,2,8,1,1,0,0,6,18,1,1,2,7,3,0,1,3,7,1,0,3,1,2,1,3,8,0,0,4,2,2,2,5,0,2,3,1,0,3,4,1,1,2,2,0,14,3,0,0,2,1,0,2,2,3,7,0,0,1,1,3,3,0,1,51,0,0,0,29,3,0,0,1,140,2,4,1,0,16,0,0,7,31,178,4,High
FX7YsjrfxXkat82yoj9Aeg,Osaka Japanese Steakhouse,55,55,55,19,70,113,19,17,204,7,8,11,7,16,18,16,12,17,10,93,11,9,12,20,13,25,12,7,10,54,14,2,6,9,34,5,4,18,12,8,1,5,18,10,9,7,13,24,10,6,5,4,28,18,7,6,4,1,3,4,6,17,44,7,3,3,4,4,6,2,14,5,62,1,10,2,20,2,7,2,1,217,5,0,4,78,1,1,5,7,750,8,9,4,4,97,3,3,51,156,845,56,High
bZivzFTkkjNtUBSuMhoCtg,Sushi Brokers,94,162,157,79,91,304,53,45,695,32,28,42,34,26,39,35,27,44,7,165,18,19,39,31,66,88,30,42,22,138,18,7,19,17,93,19,24,47,19,34,20,8,70,4,18,33,12,44,21,9,10,24,72,17,15,27,8,8,4,11,7,24,94,10,7,9,7,1,11,8,23,21,138,11,19,14,53,10,17,1,2,622,14,8,9,258,4,8,8,5,1997,5,28,23,11,230,18,1,113,339,2141,93,High
CycfCC0OLvTjG3Eks8D1og,P.F. Chang's China Bistro,77,64,31,45,32,138,15,27,131,8,24,12,25,19,24,9,4,11,7,70,5,8,13,2,46,39,5,13,8,45,4,6,6,12,43,4,7,7,10,12,6,6,14,8,1,8,11,16,7,6,6,7,17,1,3,5,8,6,4,3,6,11,35,4,4,4,2,2,4,2,5,5,33,2,5,6,31,6,3,0,3,266,1,2,4,118,5,2,6,1,836,2,10,7,5,120,12,0,54,153,1076,31,High
y75baZnoI51J8WS7NK9FHQ,Floridino's Pizza & Pasta,89,114,98,59,98,217,22,31,251,18,18,21,36,18,63,21,32,43,14,192,24,8,18,18,58,46,12,11,15,63,18,14,6,11,62,8,20,32,12,22,7,11,46,8,10,30,9,27,16,11,7,23,41,19,16,11,13,4,6,5,6,14,55,10,4,7,4,10,6,11,11,19,71,9,5,16,36,13,14,4,3,462,9,10,9,157,11,11,1,2,1138,5,14,17,15,138,17,2,82,258,1469,64,High
#NAME?,Jug 'n Barrel Wine Shop,5,8,5,7,4,18,4,1,22,0,3,4,2,0,0,1,3,4,1,9,0,2,0,0,4,0,1,2,0,4,1,0,1,2,3,2,1,1,0,5,0,1,0,0,1,0,0,0,1,2,1,0,7,2,0,0,2,0,0,2,0,2,3,0,0,1,2,0,1,2,0,3,11,0,0,1,2,0,0,0,0,47,0,0,2,8,0,0,0,1,150,0,3,1,0,12,0,0,5,34,138,6,High
btyUDDEtkdTIaVXSIsqJKg,Humble Pie,4,9,8,1,4,15,1,5,32,1,2,0,1,4,0,2,4,1,0,13,2,1,1,2,2,7,0,3,2,1,1,0,1,0,3,0,1,0,1,5,4,3,7,0,0,1,0,0,2,1,0,9,2,1,0,2,0,0,0,0,2,0,2,2,2,0,0,0,0,0,1,1,6,0,0,1,5,0,0,0,0,54,1,0,2,13,0,0,2,0,95,0,0,2,4,12,1,0,4,25,141,10,High
5VMajxduxfLPSyQkVFKESg,Joe's Real BBQ,263,392,349,241,221,744,138,151,736,87,84,112,89,88,30,131,144,182,71,674,55,135,63,41,176,76,76,60,30,304,40,50,43,41,235,55,81,34,59,83,37,97,75,26,54,27,69,143,55,16,18,68,101,29,50,24,23,20,24,30,38,53,247,26,28,24,17,14,25,20,32,67,237,28,30,32,251,27,34,6,14,1615,18,15,19,287,6,14,26,33,4401,8,83,38,43,484,39,3,314,1225,5317,207,High
TpQMR-JFE5V0UPzTjjuwFQ,Goldmans Deli,39,62,38,33,19,172,15,29,91,10,6,13,14,9,11,16,24,18,13,58,3,6,10,13,33,19,16,8,5,35,8,4,8,12,30,7,4,4,4,10,11,9,19,4,2,7,5,16,6,12,0,11,10,4,8,7,3,1,0,3,4,4,40,1,0,2,5,2,2,1,9,3,27,1,7,3,38,6,6,0,1,257,3,3,10,53,1,5,0,3,723,0,9,9,7,92,3,3,43,228,795,27,High
hiXt1iC9nJh3--kz80zRtA,Eastwind Sushi And Grill,8,17,22,15,17,36,12,7,102,1,2,7,2,7,9,2,13,14,6,28,4,6,8,9,7,17,7,3,11,7,5,2,7,1,10,2,4,0,2,6,0,3,12,1,2,5,1,2,1,8,1,2,12,1,4,2,0,3,1,1,0,3,12,3,1,2,0,3,1,1,4,1,17,0,2,4,9,3,1,0,0,103,2,4,0,32,2,0,2,2,262,1,3,4,2,40,2,0,14,46,297,15,High
nih6RQC-HttWiO28HOcfOA,Boston Market,6,2,3,3,5,6,2,1,8,0,1,1,2,3,0,1,1,1,1,7,4,0,2,0,2,0,2,1,0,1,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,6,0,0,1,1,0,0,0,0,25,0,0,0,7,0,0,0,0,41,0,0,0,0,3,0,0,0,13,56,4,High
VSSO193ph86tmxDVaSDb3A,Hooters,11,9,16,12,14,21,7,5,30,2,12,5,8,3,2,1,3,2,2,31,4,2,6,2,11,1,2,4,3,20,0,0,5,2,12,0,2,6,2,3,0,1,1,0,1,0,2,6,7,3,0,8,7,0,4,1,1,3,0,0,1,3,8,2,1,1,0,2,0,2,1,4,16,0,1,3,6,1,0,3,0,74,1,0,0,29,0,1,0,0,329,0,8,1,0,20,0,1,13,36,314,15,High
lxO7dPejoo8L-gQNfMRUUw,Z Tejas Grill,4,6,0,1,2,9,1,0,10,0,2,1,0,1,3,1,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,8,0,0,0,10,0,1,0,0,37,0,0,0,0,2,0,0,0,6,59,0,High
pqkwR2me0LhEZulRcQpOuw,Perk Eatery,99,120,110,57,81,196,51,41,233,27,39,25,17,16,29,22,45,36,27,162,38,33,31,15,45,25,21,23,30,71,19,14,18,13,41,21,10,33,7,20,18,13,25,16,9,12,19,41,11,16,11,28,58,11,13,8,10,3,13,10,16,20,76,7,9,9,12,20,8,6,18,20,98,2,22,10,44,6,13,4,5,661,8,2,18,169,6,2,6,4,1484,5,29,16,9,161,2,2,52,262,1724,89,High
a9Wk44qJLWoJQT-_H8MB-w,Pesto's Pizza & Wine Bar,62,50,67,41,61,119,18,31,145,16,24,10,14,17,12,13,14,34,15,101,7,7,13,8,32,12,11,8,7,58,10,7,6,5,46,13,11,13,5,11,7,13,12,5,8,6,11,23,8,9,3,19,16,13,9,4,4,5,4,1,7,7,36,10,1,1,5,2,3,8,16,12,44,6,8,4,34,9,4,2,3,346,2,2,7,83,5,3,3,2,840,5,18,13,4,98,4,3,66,158,870,42,High
ghzksdgNztTZA49PqMvPkA,Pei Wei - Asian Inspired. Freshly Made.,25,9,7,11,10,19,3,1,32,6,3,4,11,5,4,3,2,7,2,21,1,2,3,6,17,10,3,3,3,7,3,5,2,0,14,1,5,1,4,7,4,3,3,2,2,1,1,2,1,2,1,2,2,2,0,2,2,2,1,0,0,1,14,0,0,0,1,3,2,0,1,0,5,1,0,10,3,3,1,1,0,79,0,2,4,24,2,1,4,0,210,1,2,1,1,24,8,0,18,45,263,9,High
8G3gD8OJdnmPz1o9bg2yCw,Pho Viet Nam,9,11,18,1,5,17,3,3,16,0,3,3,2,3,0,3,2,2,4,13,5,3,0,4,2,8,1,1,3,6,2,1,0,1,4,0,2,1,0,1,1,4,3,2,0,2,2,3,0,5,1,1,6,1,2,0,0,0,0,3,1,0,7,1,0,1,0,5,1,0,3,1,7,0,2,1,3,0,0,1,1,32,1,0,0,19,0,0,0,1,90,1,2,0,1,12,0,0,5,15,109,6,High
8Z9DUMuWUFlA6cmY67mQ7Q,Pizza Fresh,0,0,0,0,2,2,2,2,6,1,2,1,0,0,0,0,0,1,3,2,0,0,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,5,0,0,0,3,0,1,0,0,15,1,0,0,0,0,0,0,2,6,21,1,High
Lfn_7TNBPNu9c2v_d2nE4w,Rigoberto's Mexican Food,4,4,4,1,1,6,0,0,11,0,1,1,0,1,1,0,1,2,1,2,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,5,2,0,0,0,0,2,1,0,2,1,0,0,0,1,1,0,0,0,17,1,0,0,1,0,0,0,1,32,0,1,0,0,2,1,0,1,6,53,1,High
8_mbjbTK_Ci3DljpzdipuA,La Salsitas,11,8,6,7,7,14,3,1,26,2,1,6,0,0,3,2,3,0,2,11,1,1,3,5,3,5,2,3,0,5,0,2,2,2,8,0,0,1,0,1,0,1,2,0,0,1,2,2,1,2,2,5,2,0,1,0,7,0,3,1,1,1,16,2,1,1,0,1,1,1,0,1,3,1,1,1,2,2,1,0,0,44,1,0,1,12,1,0,0,2,133,0,0,0,1,25,3,0,8,20,154,8,High
NzbCi3p0HqU2SX__853VwA,P.B. Loco,5,9,31,23,7,39,6,10,44,8,1,2,3,3,2,3,10,21,7,20,0,7,3,1,13,8,5,9,2,17,1,2,0,0,14,2,3,2,2,13,4,7,6,1,2,2,4,9,1,4,0,5,5,0,2,0,0,3,0,2,1,2,12,1,1,0,2,2,5,2,0,4,8,1,1,0,10,1,0,1,0,96,0,1,0,9,0,0,1,0,276,0,4,14,2,37,0,1,21,46,360,11,High
CMaJOgyFrX6gVsJGm1bttw,Cafe Zupas,17,28,49,42,19,68,14,21,96,7,16,17,8,7,15,3,9,14,5,47,11,6,10,12,24,7,14,6,7,44,5,3,6,2,30,1,9,4,12,9,3,6,7,6,3,4,7,17,7,5,1,8,12,2,3,3,4,4,4,5,1,4,27,2,0,3,2,8,2,0,1,4,24,6,8,5,23,5,8,0,2,196,2,0,12,55,3,3,11,1,627,1,3,6,6,79,6,3,45,102,788,41,High
VaN93_qJshvhx_wAfOM7eA,Jack In the Box,1,2,1,0,2,4,2,1,2,0,0,0,3,0,0,1,0,0,0,3,1,0,1,0,3,0,1,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,3,3,10,1,High
r6zT-YqmOtHg8BJT3LLzfg,Outback Steakhouse,14,23,15,14,10,48,35,9,68,13,10,7,13,9,2,2,5,8,6,25,5,2,4,0,20,2,3,4,5,21,0,3,2,1,14,1,6,5,4,3,2,6,2,2,2,0,2,6,3,2,0,4,6,2,3,3,0,2,4,0,2,4,16,0,2,0,2,1,1,3,0,4,12,1,1,3,9,0,0,2,3,110,1,1,1,29,0,1,2,0,341,0,1,7,3,35,7,1,20,58,349,10,High
TaHTw_xn_9fitLAXrZUsNg,Bernard's Restaurant,7,5,0,3,4,11,1,1,14,1,2,0,1,0,2,0,1,1,0,4,2,1,0,0,2,3,1,0,0,4,0,2,1,0,5,1,1,1,0,1,0,0,3,0,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,1,2,0,0,0,1,3,0,0,0,15,0,0,0,6,1,0,0,0,67,0,1,3,1,10,0,0,5,10,40,1,High
PHWH6_Tv09Q-7pF8b75HFQ,Shinobu Diego,10,3,2,2,2,16,4,1,15,0,0,1,0,1,0,1,3,0,3,6,0,2,0,1,1,0,0,1,0,7,1,1,1,3,1,4,0,1,2,0,1,3,0,1,0,0,1,3,1,0,1,0,0,1,3,0,0,1,0,1,1,0,4,0,0,1,0,0,0,0,1,2,3,1,1,0,1,0,0,0,0,28,0,0,0,2,0,0,0,0,56,1,4,0,0,5,0,0,2,13,90,5,High
eO-o7FRjNEzcSEG8pakkzA,Fate Brewing Company,46,112,90,69,86,195,34,41,195,28,36,30,10,23,5,17,45,36,6,116,30,12,18,18,32,8,13,23,24,37,16,9,5,9,37,11,20,13,21,16,8,18,8,16,5,7,7,17,20,19,9,29,40,8,18,5,4,7,9,7,10,30,49,7,8,7,3,4,12,10,9,20,77,4,8,6,47,2,2,4,7,408,2,4,5,98,1,9,9,5,1255,2,18,26,12,117,4,0,62,182,1197,63,High
7s8MCAzcaxFTIhfAmGeqfQ,Flying Skillet Cafe,6,12,15,4,8,18,5,9,17,6,5,4,1,4,3,2,4,2,2,12,4,3,3,3,13,1,4,2,1,3,0,2,1,2,5,2,1,1,0,2,5,2,1,0,2,0,1,1,2,1,3,2,4,0,2,1,0,0,0,0,1,0,5,1,0,0,0,2,2,0,1,0,9,0,0,1,9,2,0,0,0,62,0,0,1,14,0,0,0,1,145,0,2,0,2,15,1,0,6,23,162,6,High
wccFOUVaqeNBRaY27wOCyg,Tao Kitchen Asian Bistro,44,24,28,11,11,44,8,14,64,5,13,4,4,7,5,8,8,2,5,23,2,5,6,3,11,23,5,7,10,19,2,2,2,3,14,0,1,4,3,12,3,5,10,4,1,4,4,4,5,7,1,3,2,2,1,4,1,0,3,2,0,3,13,2,3,1,1,3,3,3,3,4,6,0,3,2,14,3,3,2,0,130,0,2,2,54,1,0,1,0,364,1,3,2,3,58,0,0,15,65,425,16,High
ypONG7TOwU7ZTTFc03Zx3w,Subway,2,1,2,5,1,3,1,1,5,0,1,0,1,0,1,0,0,0,0,8,3,0,2,2,6,0,1,0,2,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,4,0,0,1,1,0,0,0,0,15,0,1,0,2,0,0,0,0,29,1,0,0,0,1,1,0,2,2,42,4,High
zWB92QgkfyNTVIB8RMsGkQ,Spectrum Cafe,2,6,1,0,2,7,0,2,7,0,0,0,2,0,2,0,0,1,2,5,1,0,0,0,4,0,1,0,1,2,1,0,0,0,3,1,1,2,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,13,0,0,0,4,0,0,0,0,33,0,1,1,0,2,0,0,4,11,65,4,High
XfVGU6WGZKc867spn2TImw,Pomo Pizzeria Napoletana,47,67,91,56,80,153,50,42,335,25,43,34,10,15,9,42,45,55,41,153,33,36,34,23,40,6,30,18,31,80,24,16,21,12,50,41,21,8,14,34,6,26,6,7,13,1,12,34,16,17,6,35,68,14,5,9,7,9,3,4,44,18,77,19,4,8,12,4,11,18,9,21,116,4,6,7,55,4,1,9,6,564,5,4,5,126,1,8,6,4,1759,3,53,10,10,133,5,5,82,404,1798,94,High
uR2aNW75R4oYs9w7aw-_kQ,Sapporo,228,230,202,107,165,483,78,72,800,51,59,68,52,55,10,60,69,69,30,309,20,32,55,27,118,152,37,36,33,163,30,21,27,24,118,25,34,49,18,27,31,30,105,21,20,36,17,63,53,22,19,36,87,36,25,22,26,21,12,11,22,36,184,13,10,11,12,8,15,9,25,30,207,16,24,18,89,23,22,10,5,1002,18,8,9,338,4,11,20,6,3245,11,43,23,18,349,21,4,173,600,3605,177,High
W6624iddi14DsGokORyzcA,Tandoori Times 3 Indian Bistro,29,21,22,9,19,37,6,14,30,3,4,1,3,2,4,0,10,5,2,31,8,1,0,0,8,8,2,8,4,9,3,2,4,0,7,7,2,4,3,1,1,3,3,3,0,0,0,4,1,2,1,4,10,1,1,2,3,2,2,0,0,2,11,2,0,0,1,4,3,2,1,3,14,1,1,0,16,4,1,1,1,54,0,1,0,32,0,0,1,0,223,0,7,0,2,24,0,0,8,40,255,6,High
Btmq4WdwevpVWTPjhzf1YQ,Teakwoods Tavern & Grill,42,55,48,19,43,103,17,15,95,6,8,12,17,8,1,7,13,11,3,68,5,4,8,0,27,12,3,3,10,37,6,2,4,3,29,3,9,20,8,5,2,11,12,8,5,8,7,15,9,4,0,3,18,1,6,4,8,3,5,1,4,4,26,1,3,1,1,5,0,1,2,1,32,0,2,1,16,4,1,0,0,143,2,4,3,64,2,0,3,1,573,0,4,1,5,46,7,0,37,83,546,20,High
