"name","type","city","state",stars,review_count
"Officemax","business","Glendale","AZ",3.5,3
"Justice Peoria Crossing","business","Glendale","AZ",3.5,3
"Dennys","business","Glendale","AZ",2.5,7
"Coach","business","Phoenix","AZ",3.0,3
"LensCrafters","business","Phoenix","AZ",3.0,10
"Alfredo's Mexican Food","business","El Mirage","AZ",3.5,4
"Cellars Fine Wine & Spirits","business","Phoenix","AZ",4.5,3
"Schlotzsky's","business","Phoenix","AZ",4.5,4
"Qdoba Mexican Grill","business","Phoenix","AZ",4.0,16
"Darque Tan","business","Scottsdale","AZ",4.0,5
"Kings & Queens Barber Styling Salon","business","Glendale","AZ",3.5,3
"5th EAZ Tattoo","business","Gilbert","AZ",4.0,10
"West Coast Fitness Inc","business","Scottsdale","AZ",1.5,3
"Happy Valley Pediatric Dentistry","business","Phoenix","AZ",3.0,5
"Domino's Pizza","business","Queen Creek","AZ",3.5,5
"9 Dragons Kung Fu","business","Phoenix","AZ",5.0,5
"Heffelfinger Dawn OD","business","Phoenix","AZ",5.0,13
"American Solar","business","Scottsdale","AZ",4.5,3
"Starbucks  ","business","Peoria","AZ",3.0,8
"Keyless Remotes","business","Fountain Hills","AZ",4.5,3
"New Balance Chandler","business","Chandler","AZ",4.5,4
"US Pizza","business","Surprise","AZ",3.5,16
"Nutrishop Of Chandler","business","Chandler","AZ",5.0,3
"Savers","business","Mesa","AZ",3.5,7
"NextCare Urgent Care","business","Mesa","AZ",4.0,5
"Wal-Mart Neighborhood Market","business","Glendale","AZ",4.0,10
"Dental Specialty Associates","business","Phoenix","AZ",1.5,22
"Arizona Pain & Spine Institute","business","Mesa","AZ",3.0,5
"Chase","business","Scottsdale","AZ",4.0,3
"Babies R US","business","Mesa","AZ",2.0,3
"Wienerschnitzel","business","Chandler","AZ",2.5,9
"Muralt's Custom Jewelrs","business","Mesa","AZ",4.5,3
"Tijeras","business","Mesa","AZ",3.5,4
"Ta Performance Products","business","Scottsdale","AZ",5.0,3
"The Roomstore","business","Phoenix","AZ",1.0,3
"Sun Valley Urgent Care","business","Goodyear","AZ",2.0,3
"Trx 2 Multimedia Exchange","business","Phoenix","AZ",2.5,3
"Mesa Pediatrics-Kyrene","business","Chandler","AZ",3.5,3
"Macy's","business","Mesa","AZ",2.0,3
"Molino Home Furnishings","business","Gilbert","AZ",4.5,11
"Angel Touch Nails","business","Mesa","AZ",3.0,7
"Sport Clips","business","Mesa","AZ",4.5,3
"Two Wheel Jones","business","Mesa","AZ",3.5,6
"Wendy Jacks Hideaway","business","Avondale","AZ",3.5,3
"Phil's Filling Station Grill","business","Fountain Hills","AZ",3.5,30
"KFC","business","Phoenix","AZ",2.0,3
"Toso's Bar and Restaurant","business","Phoenix","AZ",3.0,15
"azpro Group","business","Avondale","AZ",4.0,4
"Walgreens","business","Gilbert","AZ",3.5,4
"Top of the Reef","business","Phoenix","AZ",2.5,3
"Cvs","business","Anthem","AZ",3.5,3
"Swan Thai","business","Mesa","AZ",3.5,29
"Oasis Raspados","business","Phoenix","AZ",4.0,5
"Azul Day Spa Salon","business","Phoenix","AZ",3.0,16
"Pawn1st Pawn & Title Loans","business","Phoenix","AZ",2.5,8
"Apria Healthcare","business","Gilbert","AZ",2.5,4
"Vicky Nails & Spa","business","Surprise","AZ",2.0,3
"Midfirst Bank","business","Phoenix","AZ",5.0,3
"Greulich's Automotive","business","Phoenix","AZ",1.5,6
"The Shop by Lefty's","business","Phoenix","AZ",5.0,6
"Verizon Wireless","business","Surprise","AZ",2.5,12
"Juicy Couture","business","Scottsdale","AZ",4.0,4
"Brenda's Kitchen","business","Youngtown","AZ",4.5,9
"First Sonoran Property Management","business","Chandler","AZ",1.0,4
"North Valley Dermatology","business","Peoria","AZ",4.5,4
"Gentleman Joes Barber Shop","business","Mesa","AZ",5.0,7
"United States Postal Service","business","Scottsdale","AZ",2.5,6
"Goodwill","business","Tempe","AZ",4.0,11
"Arizona Elite Properties Llc","business","Queen Creek","AZ",1.0,5
"Petsvet Clinic","business","Surprise","AZ",3.5,3
"Starbucks","business","Phoenix","AZ",2.5,16
"Wingstop","business","Phoenix","AZ",4.0,10
"Ely's Barber Shop","business","Glendale","AZ",4.5,6
"Solare Nail & Spa","business","Gilbert","AZ",3.0,14
"All City Towing","business","Tempe","AZ",2.0,8
"Pizza Hut","business","Mesa","AZ",2.5,4
"Goodwill of Central Arizona","business","Mesa","AZ",2.5,3
"Magic Pest Control","business","Gilbert","AZ",4.5,15
"Creative Leather","business","Gilbert","AZ",4.5,3
"Joe Foss Shooting Range","business","Buckeye","AZ",4.5,6
"Dunn-Edwards Paints","business","Phoenix","AZ",4.5,6
"Famous Footwear","business","Tolleson","AZ",2.5,4
"Dollar Tree Store","business","Gilbert","AZ",3.5,3
"PetSmart","business","Gilbert","AZ",4.5,6
"Sears Outlet","business","Gilbert","AZ",2.5,8
"Arby's","business","Gilbert","AZ",4.0,8
"Circle K Stores Inc","business","Scottsdale","AZ",3.0,4
"NextCare Urgent Care","business","Glendale","AZ",4.0,10
"JCPenney","business","Phoenix","AZ",3.5,15
"Matthew Cavendish DDS","business","Phoenix","AZ",4.0,4
"Officemax","business","Tempe","AZ",3.5,3
"Dema's Italian Bistro","business","Gilbert","AZ",2.5,15
"Magnus Title Agency","business","Chandler","AZ",2.5,3
"Ghost Armor Inc","business","Mesa","AZ",2.0,6
"Valley Maid","business","Phoenix","AZ",3.0,4
"Devotion Christian Store","business","Scottsdale","AZ",4.5,4
"Arizona Inflatable Events","business","Mesa","AZ",5.0,3
"Splash N Dash","business","Phoenix","AZ",4.0,4
"Active Eye Care","business","Surprise","AZ",4.0,6
"UR Nails & Spa","business","Phoenix","AZ",3.0,9
"Macy's","business","Phoenix","AZ",4.5,3
"Taste of Italy","business","Goodyear","AZ",4.0,50
"Fore Peaks Sales Group","business","Fountain Hills","AZ",5.0,3
"Chaparral Dental","business","Scottsdale","AZ",5.0,10
"Dusty Thompson -","business","Scottsdale","AZ",1.0,3
"Arizona Medical Clinic","business","Phoenix","AZ",4.5,11
"Disney Store the","business","Gilbert","AZ",4.5,5
"Printgraphics & Super Savings Magazine","business","Glendale","AZ",5.0,3
"Gymboree of Glendale","business","Glendale","AZ",5.0,4
"Scottsdale Segway Tours","business","Scottsdale","AZ",5.0,8
"Arizona Collision Specialists","business","Scottsdale","AZ",3.5,12
"Desert Tumbling","business","Peoria","AZ",2.5,3
"Team Clean and Haul","business","Phoenix","AZ",2.5,3
"Desert Sun Installations","business","Scottsdale","AZ",2.5,4
"Arizona Sports Medicine Center","business","Scottsdale","AZ",3.5,8
"Alphagraphics","business","Gilbert","AZ",2.5,3
"Old Navy","business","Goodyear","AZ",3.5,4
"City of El Mirage City Park","business","El Mirage","AZ",4.0,4
"Sunny Internal Medicine and Pediatrics","business","Avondale","AZ",2.5,6
"Mr Sparky","business","Phoenix","AZ",1.5,5
"Eli's Barber Shop Llc","business","Phoenix","AZ",3.0,5
"Puppy Land","business","Queen Creek","AZ",2.5,4
"Desert West Obstetrics & Gynecology","business","Glendale","AZ",4.0,4
"FedEx Office Print & Ship Center","business","Avondale","AZ",4.5,3
"Cigar Inn","business","Phoenix","AZ",4.0,4
"Bella Nails & Spa","business","Tempe","AZ",3.0,21
"Athletica Center of Excellence","business","Phoenix","AZ",5.0,3
"Jl Nails","business","Gilbert","AZ",3.0,5
"AT&T","business","Scottsdale","AZ",2.5,9
"MMA Lab","business","Glendale","AZ",5.0,5
"Filiberto's Mexican Foods","business","Mesa","AZ",3.5,9
"Tjmaxx Store No 1072","business","Gilbert","AZ",4.0,7
"Recovery Chiropractic","business","Gilbert","AZ",5.0,3
"Hibachi-San","business","Phoenix","AZ",4.0,4
"Pleasant Harbor Marina","business","Phoenix","AZ",2.5,12
"Argentos Pizza","business","Buckeye","AZ",4.5,17
"Kirkland's","business","Peoria","AZ",4.5,4
"Total Employer Solutions","business","Phoenix","AZ",5.0,4
"Robyn D Young CP LLC","business","Scottsdale","AZ",3.5,3
"Marley Farms","business","Gilbert","AZ",4.0,4
"Circle K","business","Phoenix","AZ",3.5,3
"Snap Fitness","business","Mesa","AZ",4.5,4
"Taco Bell","business","Phoenix","AZ",4.5,4
"Southwest Jaw Surgeons of Arizona","business","Scottsdale","AZ",5.0,3
"Bashas'","business","Mesa","AZ",4.5,3
"Filibertos Mexican Food","business","Queen Creek","AZ",3.5,14
"Julienne's Salon & Spa","business","Queen Creek","AZ",4.0,5
"Kim's Barber Shop","business","Goodyear","AZ",4.5,12
"Stephanie's","business","Scottsdale","AZ",5.0,4
"Chipotle Mexican Grill","business","Buckeye","AZ",3.5,12
"Ulta Salon Cosmetics & Fragrance","business","Peoria","AZ",3.0,8
"Toys R Us","business","Goodyear","AZ",3.5,4
"Babies R Us","business","Goodyear","AZ",2.5,5
"Jo-Ann Stores Inc","business","Avondale","AZ",3.5,6
"Philipp Justin DMD","business","Chandler","AZ",1.0,3
"Staples","business","Avondale","AZ",3.5,3
"Los Tacos","business","Apache Junction","AZ",4.5,18
"Sunflower Nails and Spa","business","Glendale","AZ",2.5,3
"Cute Smiles 4 Kids LLC","business","Phoenix","AZ",3.0,10
"PetSmart","business","Mesa","AZ",2.5,6
"Extended Stay America - Phoenix - Scottsdale","business","Scottsdale","AZ",1.5,6
"United Beauty Supply","business","Mesa","AZ",3.5,7
"Win Nails","business","Avondale","AZ",3.0,6
"Complete Care Medicine","business","Gilbert","AZ",4.0,11
"J Moose Barber Shop","business","Tempe","AZ",4.5,3
"Family Auto Care Co.","business","Chandler","AZ",4.5,50
"Pods","business","Scottsdale","AZ",2.0,3
"Brake Masters","business","Chandler","AZ",3.0,16
"Gentlemen Joe's","business","Mesa","AZ",4.0,8
"Marquis Diagnostic Imaging","business","Phoenix","AZ",2.5,8
"Bananas Ramas Restaurant and Sports Bar","business","Glendale","AZ",1.0,3
"Jack in the Box","business","Phoenix","AZ",3.0,4
"Red White & Brew","business","Chandler","AZ",4.0,3
"Simply School Uniforms","business","Tempe","AZ",4.0,4
"Isaac Jewelers","business","Scottsdale","AZ",3.5,3
"Ebay","business","Scottsdale","AZ",1.0,3
"Amy Inc","business","Scottsdale","AZ",1.5,4
"Simple Cure Massage Therapy","business","Mesa","AZ",4.0,17
"Rx Formulations","business","Mesa","AZ",5.0,4
"The Breast Cancer Society","business","Mesa","AZ",1.0,7
"Wienerschnitzel","business","Laveen","AZ",1.5,3
"Princess Nails","business","Phoenix","AZ",3.0,11
"Marshalls","business","Mesa","AZ",3.5,7
"Just Stringz","business","Scottsdale","AZ",3.0,8
"Sunglass Hut","business","Scottsdale","AZ",4.5,3
"Buckle","business","Scottsdale","AZ",5.0,4
"Cvs","business","Scottsdale","AZ",3.5,3
"Enticare","business","Gilbert","AZ",2.5,3
"Pollo Correteado Restuarant El","business","Phoenix","AZ",4.5,4
"Tobler Physical Therapy","business","Mesa","AZ",3.5,3
"Gold Trust Realty","business","Chandler","AZ",1.0,5
"Andrews Gas and Food Mart II","business","El Mirage","AZ",2.5,5
"The UPS Store","business","Anthem","AZ",4.5,3
"Pure Dental","business","Scottsdale","AZ",4.5,11
"Native New Yorker","business","Mesa","AZ",3.0,43
"North Phoenix Eye Care","business","Phoenix","AZ",4.0,4
"Petco","business","Laveen","AZ",3.0,4
"Wendys","business","Surprise","AZ",3.5,11
"Palo Verde Bike Shop","business","Phoenix","AZ",2.5,3
"Foothills Sports Medicine Physical Therapy Centers","business","Chandler","AZ",4.0,5
"Diversified Roofing Corp","business","Phoenix","AZ",2.5,3
"Integrity Tree Service","business","Phoenix","AZ",3.5,3
"Marshalls","business","Peoria","AZ",4.0,4
"Starbucks","business","Casa Grande","AZ",3.5,5
"Wildflower Bread Company","business","Scottsdale","AZ",4.0,8
"Altered Tails","business","Phoenix","AZ",4.5,8
"Sonic Drive-In","business","Queen Creek","AZ",4.0,3
"Fletcher Tire & Auto","business","Chandler","AZ",3.5,3
"Fletcher's Tire & Auto Service","business","Chandler","AZ",3.0,13
"Darque Tan","business","Tempe","AZ",3.5,9
"Biomat USA","business","Mesa","AZ",3.5,3
"Popeye's Chicken & Biscuits","business","Phoenix","AZ",2.0,7
"Homewood Suites by Hilton Chandler Fashion Center","business","Chandler","AZ",4.0,7
"Sunrise Nails & Spa","business","Phoenix","AZ",4.0,4
"Picosito Mexican Grill","business","Phoenix","AZ",3.0,14
"Scrubs & Beyond","business","Glendale","AZ",4.0,6
"St. Luke's Medical Center","business","Phoenix","AZ",3.0,14
"Cvs","business","Phoenix","AZ",4.0,3
"Mesa Arizona Temple","business","Mesa","AZ",5.0,4
"Verizon Wireless","business","Phoenix","AZ",4.0,4
"Meridian Cleaners & Laundry","business","Mesa","AZ",2.5,3
"Kodi's Natural Pet Foods","business","Phoenix","AZ",4.5,9
"Panda Express","business","Gilbert","AZ",2.5,5
"Rita's Custom Dress & Alterations","business","Chandler","AZ",4.5,13
"Nana's Sandwich Saloon","business","Wickenburg","AZ",4.0,25
"Nails By Andy","business","Glendale","AZ",4.5,7
"Dream Nails","business","Phoenix","AZ",3.0,4
"Taco Bell","business","Maricopa","AZ",2.5,11
"Royal Cafe","business","Sun City","AZ",3.5,20
"Hooters","business","Phoenix","AZ",2.5,9
"Manhattan Pizza","business","Tolleson","AZ",3.5,19
"Kid Clips","business","Chandler","AZ",4.5,6
"Centurion Dry Cleaners","business","Glendale","AZ",2.5,5
"The Synthetic Grass Store","business","Phoenix","AZ",3.5,3
"Curbside Coffee & Cafe","business","Casa Grande","AZ",4.5,10
"Tony's Bagels Deli & Coffee","business","Peoria","AZ",4.5,7
"Starbucks","business","Fountain Hills","AZ",4.0,11
"K I Nails","business","Glendale","AZ",4.5,3
"J Chen","business","Cave Creek","AZ",3.0,29
"Deja Vu Nail Spa","business","Chandler","AZ",1.5,7
"QuikTrip","business","Phoenix","AZ",3.0,4
"Passion Nails & Spa","business","Chandler","AZ",3.5,6
"Chili's Grill & Bar","business","Mesa","AZ",3.0,29
"KFC","business","Peoria","AZ",2.0,4
"Chicagoland Hotdogs & More","business","Mesa","AZ",4.0,20
"Zoe's Salon","business","Mesa","AZ",5.0,5
"All About You Medspa","business","Gilbert","AZ",5.0,11
"Baby's First Ultrasound","business","Phoenix","AZ",3.0,12
"Up In Smoke Shop","business","Tempe","AZ",3.0,5
"Gerber Collision & Glass","business","Tempe","AZ",3.5,12
"Midwestern University Clinic","business","Glendale","AZ",3.5,10
"Arizona Iron Furniture","business","Phoenix","AZ",5.0,4
"Kohl's Department Stores","business","Surprise","AZ",5.0,10
"Scottsdale Dental Arts","business","Scottsdale","AZ",4.5,4
"Ahwatukee Country Club","business","Phoenix","AZ",2.5,3
"Panda Express","business","Phoenix","AZ",3.0,7
"Gymboree","business","Phoenix","AZ",3.5,4
"Subway","business","Gila Bend","AZ",3.0,3
"Ridenow PowerSports Phoenix","business","Phoenix","AZ",3.5,6
"Walking Company the","business","Chandler","AZ",3.0,4
"West Valley Family Dental","business","Surprise","AZ",2.5,5
"Pizza Hut","business","Tempe","AZ",3.0,5
"Healthy Family Chiropractic","business","Peoria","AZ",4.5,6
"Regis Salons","business","Gilbert","AZ",4.5,3
"Banfield Pet Hospital","business","Chandler","AZ",3.0,5
"Circle K Stores Inc","business","Goodyear","AZ",4.0,3
"Kathy's Nails","business","Phoenix","AZ",1.5,3
"Old Navy","business","Gilbert","AZ",3.5,9
"Cobblestone Cleaners","business","Maricopa","AZ",3.0,4
"Scottsdale Weight Loss Center","business","Scottsdale","AZ",4.0,4
"Salon De Manila","business","Chandler","AZ",5.0,3
"Just Sports","business","Glendale","AZ",3.0,5
"Rosati's Pizza","business","Mesa","AZ",2.0,11
"Kfc","business","Mesa","AZ",3.5,3
"Kathy's Alterations","business","Ahwatukee","AZ",4.5,12
"Ashton Pointe Luxury Apartments","business","Avondale","AZ",3.0,5
"MidFirst Bank","business","Scottsdale","AZ",5.0,10
"Aachen Tree Service","business","Chandler","AZ",3.0,4
"Endurance Rehabilitation","business","Scottsdale","AZ",3.5,3
"Boot Barn","business","Mesa","AZ",4.0,9
"North Scottsdale Pediatric Associates","business","Scottsdale","AZ",5.0,3
"Arizona Diamondbacks","business","Phoenix","AZ",4.0,24
"Verizon Wireless","business","Scottsdale","AZ",3.5,6
"Old Navy","business","Avondale","AZ",3.5,5
"Maaco Auto Body Repair Shop & Car Painting","business","Chandler","AZ",4.5,3
"1-800-Flowers","business","Chandler","AZ",2.0,3
"Walgreens","business","Scottsdale","AZ",4.0,6
"Sun Radiology","business","Glendale","AZ",2.0,4
"Rubio's Fresh Mexican Grill","business","Casa Grande","AZ",4.0,11
"Selex Nail Spa","business","Casa Grande","AZ",2.5,5
"Jack in The Box","business","Sun City","AZ",2.5,4
"Victoria's Secret","business","Gilbert","AZ",3.0,7
"Concord Cafe","business","Phoenix","AZ",2.5,3
"Verizon Wireless","business","Gilbert","AZ",3.5,5
"Bank of America","business","Gilbert","AZ",2.5,4
"PetSmart","business","Casa Grande","AZ",3.0,3
"Barney Family Sports Complex","business","Queen Creek","AZ",4.0,4
"Cost Plus World Market","business","Goodyear","AZ",4.5,12
"Qt #418","business","Phoenix","AZ",5.0,4
"Chandler Nail and Sp","business","Chandler","AZ",2.0,4
"Classic Car Spa","business","Gilbert","AZ",2.5,34
"AT&T","business","Laveen","AZ",3.5,3
"Indoor Comfort Supply","business","Phoenix","AZ",4.0,4
"Kay Jewelers","business","Gilbert","AZ",2.5,6
"AT&T","business","Phoenix","AZ",3.0,4
"Mirage Sports Grill","business","Apache Junction","AZ",4.0,3
"Southtown Dental Care","business","Scottsdale","AZ",5.0,18
"Chase","business","Tempe","AZ",4.0,4
"Filibertos Mexican Restaurant","business","Phoenix","AZ",3.5,6
"Circle K Stores Inc","business","Goodyear","AZ",2.0,6
"Barro's Pizza","business","Queen Creek","AZ",4.0,13
"Cactus Day Camp","business","Fountain Hills","AZ",2.5,3
"Dick's Sporting Goods","business","Gilbert","AZ",2.5,15
"Dagwoods","business","Phoenix","AZ",3.0,4
"First Option Lending","business","Phoenix","AZ",3.0,4
"Shoe Carnival","business","Goodyear","AZ",2.0,3
"Stamps Auto","business","Gilbert","AZ",4.0,21
"Calvin Klein","business","Anthem","AZ",3.5,4
"Hampton Inn & Suites Phoenix Chandler/Fashion Center","business","Chandler","AZ",4.5,18
"Airpark Dodge Chrysler Jeep","business","Scottsdale","AZ",2.5,62
"Sleep America","business","Tempe","AZ",1.0,3
"Hi-Health ","business","Tempe","AZ",5.0,4
"Firestone Complete Auto Care","business","Tolleson","AZ",2.0,7
"Dutch Brothers Coffee","business","Mesa","AZ",4.5,26
"Carl's Jr","business","Chandler","AZ",2.0,8
"AT&T","business","Surprise","AZ",2.0,4
"Glas Tek","business","Glendale","AZ",3.5,7
"Ace Hardware","business","Sun City","AZ",4.0,5
"Broadstone Ancala","business","Scottsdale","AZ",3.0,8
"Del Taco","business","Mesa","AZ",3.5,4
"Herb N' Legend","business","Phoenix","AZ",5.0,4
"Tamales Guadalajara Restaurante","business","Tolleson","AZ",4.5,19
"Scottsdale Institute for Cosmetic Dermatology","business","Scottsdale","AZ",4.0,4
"CVS Pharmacy","business","Scottsdale","AZ",2.5,17
"Giant GSM","business","Mesa","AZ",3.5,3
"Brake Masters #207","business","Phoenix","AZ",2.5,4
"America's Best Contacts & Eyeglasses","business","Chandler","AZ",3.0,10
"Supercuts","business","Scottsdale","AZ",4.5,3
"Goodwill Donation Center","business","Scottsdale","AZ",5.0,4
"32nd Cafe","business","Phoenix","AZ",4.5,6
"The Goddard School","business","Chandler","AZ",4.5,5
"Brooklyn Barbershop","business","Phoenix","AZ",4.0,13
"Briggs Family Dentistry","business","Scottsdale","AZ",4.5,6
"Arizona Family Vision Center","business","Phoenix","AZ",2.5,4
"Easy Relax Massage Therapy","business","Phoenix","AZ",4.0,4
"Bohemian Chic","business","Phoenix","AZ",2.5,3
"Arizona Eye Specialists","business","Scottsdale","AZ",2.5,6
"Starbucks","business","Phoenix","AZ",3.5,20
"Wireless Phone Booth","business","Phoenix","AZ",4.0,5
"Sumits Yoga Chandler","business","Chandler","AZ",4.5,22
"Greulich's Automotive","business","Chandler","AZ",4.5,6
"Studio Joy Li","business","Scottsdale","AZ",5.0,3
"T-Mobile","business","Mesa","AZ",3.5,4
"Dollar Tree Stores","business","Phoenix","AZ",4.5,3
"Ghost Armor","business","Tempe","AZ",2.0,3
"AT&T","business","Tempe","AZ",3.5,3
"Hot Wok Chinese Restaurant","business","Chandler","AZ",3.0,28
"Screwballs Pizza & Spirits","business","Avondale","AZ",2.0,6
"Idol Nails and Spa","business","Avondale","AZ",3.0,4
"Premier Family Care","business","Chandler","AZ",5.0,4
"Target Stores","business","Tolleson","AZ",4.0,8
